project,name,category,description,doap,download_page,homepage,license,programming_language,mailing_list,repository,bug_database,maintainer_name,maintainer_email,release_version,release_date
xerces-for_java_xml_parser,Apache Xerces for Java XML Parser,xml,"  
     Xerces-J is a high performance, fully compliant validating XML parser written in Java. It is a fully conforming XML Schema processor that includes a complete implementation of the Document Object Model Level 3 Core and Load/Save W3C Recommendations and provides a complete implementation of the XML Inclusions (XInclude) W3C Recommendation. It also provides support for OASIS XML Catalogs v1.1. 
     Xerces 2.x introduced the Xerces Native Interface (XNI), a complete framework for building parser components and configurations that is extremely modular and easy to program. XNI is merely an internal set of interfaces. There is no need for an XML application programmer to learn XNI if they only intend to interface to the Xerces2 parser using standard interfaces like JAXP, DOM, and SAX. Xerces developers and application developers that need more power and flexibility than that provided by the standard interfaces should read and understand XNI.
     The latest Xerces-J version released is, 2.12.2.
    ",http://svn.apache.org/repos/asf/xerces/pmc/doap_Xerces_Java_XML_Parser.rdf,http://xerces.apache.org/mirrors.cgi,http://xerces.apache.org/xerces2-j/,http://usefulinc.com/doap/licenses/asl20,Java,http://xerces.apache.org/mail.html,['http://svn.apache.org/repos/asf/xerces/java/trunk/'],http://issues.apache.org/jira/browse/XERCESJ,Xerces-J Development Team,mailto:j-dev@xerces.apache.org,2.2.0,2002-09-26
xerces-for_java_xml_parser,Apache Xerces for Java XML Parser,xml,"  
     Xerces-J is a high performance, fully compliant validating XML parser written in Java. It is a fully conforming XML Schema processor that includes a complete implementation of the Document Object Model Level 3 Core and Load/Save W3C Recommendations and provides a complete implementation of the XML Inclusions (XInclude) W3C Recommendation. It also provides support for OASIS XML Catalogs v1.1. 
     Xerces 2.x introduced the Xerces Native Interface (XNI), a complete framework for building parser components and configurations that is extremely modular and easy to program. XNI is merely an internal set of interfaces. There is no need for an XML application programmer to learn XNI if they only intend to interface to the Xerces2 parser using standard interfaces like JAXP, DOM, and SAX. Xerces developers and application developers that need more power and flexibility than that provided by the standard interfaces should read and understand XNI.
     The latest Xerces-J version released is, 2.12.2.
    ",http://svn.apache.org/repos/asf/xerces/pmc/doap_Xerces_Java_XML_Parser.rdf,http://xerces.apache.org/mirrors.cgi,http://xerces.apache.org/xerces2-j/,http://usefulinc.com/doap/licenses/asl20,Java,http://xerces.apache.org/mail.html,['http://svn.apache.org/repos/asf/xerces/java/trunk/'],http://issues.apache.org/jira/browse/XERCESJ,Xerces-J Development Team,mailto:j-dev@xerces.apache.org,2.1.0,2002-08-28
xerces-for_java_xml_parser,Apache Xerces for Java XML Parser,xml,"  
     Xerces-J is a high performance, fully compliant validating XML parser written in Java. It is a fully conforming XML Schema processor that includes a complete implementation of the Document Object Model Level 3 Core and Load/Save W3C Recommendations and provides a complete implementation of the XML Inclusions (XInclude) W3C Recommendation. It also provides support for OASIS XML Catalogs v1.1. 
     Xerces 2.x introduced the Xerces Native Interface (XNI), a complete framework for building parser components and configurations that is extremely modular and easy to program. XNI is merely an internal set of interfaces. There is no need for an XML application programmer to learn XNI if they only intend to interface to the Xerces2 parser using standard interfaces like JAXP, DOM, and SAX. Xerces developers and application developers that need more power and flexibility than that provided by the standard interfaces should read and understand XNI.
     The latest Xerces-J version released is, 2.12.2.
    ",http://svn.apache.org/repos/asf/xerces/pmc/doap_Xerces_Java_XML_Parser.rdf,http://xerces.apache.org/mirrors.cgi,http://xerces.apache.org/xerces2-j/,http://usefulinc.com/doap/licenses/asl20,Java,http://xerces.apache.org/mail.html,['http://svn.apache.org/repos/asf/xerces/java/trunk/'],http://issues.apache.org/jira/browse/XERCESJ,Xerces-J Development Team,mailto:j-dev@xerces.apache.org,2.0.2,2002-06-21
xerces-for_java_xml_parser,Apache Xerces for Java XML Parser,xml,"  
     Xerces-J is a high performance, fully compliant validating XML parser written in Java. It is a fully conforming XML Schema processor that includes a complete implementation of the Document Object Model Level 3 Core and Load/Save W3C Recommendations and provides a complete implementation of the XML Inclusions (XInclude) W3C Recommendation. It also provides support for OASIS XML Catalogs v1.1. 
     Xerces 2.x introduced the Xerces Native Interface (XNI), a complete framework for building parser components and configurations that is extremely modular and easy to program. XNI is merely an internal set of interfaces. There is no need for an XML application programmer to learn XNI if they only intend to interface to the Xerces2 parser using standard interfaces like JAXP, DOM, and SAX. Xerces developers and application developers that need more power and flexibility than that provided by the standard interfaces should read and understand XNI.
     The latest Xerces-J version released is, 2.12.2.
    ",http://svn.apache.org/repos/asf/xerces/pmc/doap_Xerces_Java_XML_Parser.rdf,http://xerces.apache.org/mirrors.cgi,http://xerces.apache.org/xerces2-j/,http://usefulinc.com/doap/licenses/asl20,Java,http://xerces.apache.org/mail.html,['http://svn.apache.org/repos/asf/xerces/java/trunk/'],http://issues.apache.org/jira/browse/XERCESJ,Xerces-J Development Team,mailto:j-dev@xerces.apache.org,2.0.1,2002-03-04
xerces-for_java_xml_parser,Apache Xerces for Java XML Parser,xml,"  
     Xerces-J is a high performance, fully compliant validating XML parser written in Java. It is a fully conforming XML Schema processor that includes a complete implementation of the Document Object Model Level 3 Core and Load/Save W3C Recommendations and provides a complete implementation of the XML Inclusions (XInclude) W3C Recommendation. It also provides support for OASIS XML Catalogs v1.1. 
     Xerces 2.x introduced the Xerces Native Interface (XNI), a complete framework for building parser components and configurations that is extremely modular and easy to program. XNI is merely an internal set of interfaces. There is no need for an XML application programmer to learn XNI if they only intend to interface to the Xerces2 parser using standard interfaces like JAXP, DOM, and SAX. Xerces developers and application developers that need more power and flexibility than that provided by the standard interfaces should read and understand XNI.
     The latest Xerces-J version released is, 2.12.2.
    ",http://svn.apache.org/repos/asf/xerces/pmc/doap_Xerces_Java_XML_Parser.rdf,http://xerces.apache.org/mirrors.cgi,http://xerces.apache.org/xerces2-j/,http://usefulinc.com/doap/licenses/asl20,Java,http://xerces.apache.org/mail.html,['http://svn.apache.org/repos/asf/xerces/java/trunk/'],http://issues.apache.org/jira/browse/XERCESJ,Xerces-J Development Team,mailto:j-dev@xerces.apache.org,2.0.0,2002-01-30
xerces-for_java_xml_parser,Apache Xerces for Java XML Parser,xml,"  
     Xerces-J is a high performance, fully compliant validating XML parser written in Java. It is a fully conforming XML Schema processor that includes a complete implementation of the Document Object Model Level 3 Core and Load/Save W3C Recommendations and provides a complete implementation of the XML Inclusions (XInclude) W3C Recommendation. It also provides support for OASIS XML Catalogs v1.1. 
     Xerces 2.x introduced the Xerces Native Interface (XNI), a complete framework for building parser components and configurations that is extremely modular and easy to program. XNI is merely an internal set of interfaces. There is no need for an XML application programmer to learn XNI if they only intend to interface to the Xerces2 parser using standard interfaces like JAXP, DOM, and SAX. Xerces developers and application developers that need more power and flexibility than that provided by the standard interfaces should read and understand XNI.
     The latest Xerces-J version released is, 2.12.2.
    ",http://svn.apache.org/repos/asf/xerces/pmc/doap_Xerces_Java_XML_Parser.rdf,http://xerces.apache.org/mirrors.cgi,http://xerces.apache.org/xerces2-j/,http://usefulinc.com/doap/licenses/asl20,Java,http://xerces.apache.org/mail.html,['http://svn.apache.org/repos/asf/xerces/java/trunk/'],http://issues.apache.org/jira/browse/XERCESJ,Xerces-J Development Team,mailto:j-dev@xerces.apache.org,2.0.0 (Beta 4),2001-12-18
xerces-for_java_xml_parser,Apache Xerces for Java XML Parser,xml,"  
     Xerces-J is a high performance, fully compliant validating XML parser written in Java. It is a fully conforming XML Schema processor that includes a complete implementation of the Document Object Model Level 3 Core and Load/Save W3C Recommendations and provides a complete implementation of the XML Inclusions (XInclude) W3C Recommendation. It also provides support for OASIS XML Catalogs v1.1. 
     Xerces 2.x introduced the Xerces Native Interface (XNI), a complete framework for building parser components and configurations that is extremely modular and easy to program. XNI is merely an internal set of interfaces. There is no need for an XML application programmer to learn XNI if they only intend to interface to the Xerces2 parser using standard interfaces like JAXP, DOM, and SAX. Xerces developers and application developers that need more power and flexibility than that provided by the standard interfaces should read and understand XNI.
     The latest Xerces-J version released is, 2.12.2.
    ",http://svn.apache.org/repos/asf/xerces/pmc/doap_Xerces_Java_XML_Parser.rdf,http://xerces.apache.org/mirrors.cgi,http://xerces.apache.org/xerces2-j/,http://usefulinc.com/doap/licenses/asl20,Java,http://xerces.apache.org/mail.html,['http://svn.apache.org/repos/asf/xerces/java/trunk/'],http://issues.apache.org/jira/browse/XERCESJ,Xerces-J Development Team,mailto:j-dev@xerces.apache.org,2.0.0 (Beta 3),2001-10-29
xerces-for_java_xml_parser,Apache Xerces for Java XML Parser,xml,"  
     Xerces-J is a high performance, fully compliant validating XML parser written in Java. It is a fully conforming XML Schema processor that includes a complete implementation of the Document Object Model Level 3 Core and Load/Save W3C Recommendations and provides a complete implementation of the XML Inclusions (XInclude) W3C Recommendation. It also provides support for OASIS XML Catalogs v1.1. 
     Xerces 2.x introduced the Xerces Native Interface (XNI), a complete framework for building parser components and configurations that is extremely modular and easy to program. XNI is merely an internal set of interfaces. There is no need for an XML application programmer to learn XNI if they only intend to interface to the Xerces2 parser using standard interfaces like JAXP, DOM, and SAX. Xerces developers and application developers that need more power and flexibility than that provided by the standard interfaces should read and understand XNI.
     The latest Xerces-J version released is, 2.12.2.
    ",http://svn.apache.org/repos/asf/xerces/pmc/doap_Xerces_Java_XML_Parser.rdf,http://xerces.apache.org/mirrors.cgi,http://xerces.apache.org/xerces2-j/,http://usefulinc.com/doap/licenses/asl20,Java,http://xerces.apache.org/mail.html,['http://svn.apache.org/repos/asf/xerces/java/trunk/'],http://issues.apache.org/jira/browse/XERCESJ,Xerces-J Development Team,mailto:j-dev@xerces.apache.org,2.0.0 (Beta 2),2001-08-24
xerces-for_java_xml_parser,Apache Xerces for Java XML Parser,xml,"  
     Xerces-J is a high performance, fully compliant validating XML parser written in Java. It is a fully conforming XML Schema processor that includes a complete implementation of the Document Object Model Level 3 Core and Load/Save W3C Recommendations and provides a complete implementation of the XML Inclusions (XInclude) W3C Recommendation. It also provides support for OASIS XML Catalogs v1.1. 
     Xerces 2.x introduced the Xerces Native Interface (XNI), a complete framework for building parser components and configurations that is extremely modular and easy to program. XNI is merely an internal set of interfaces. There is no need for an XML application programmer to learn XNI if they only intend to interface to the Xerces2 parser using standard interfaces like JAXP, DOM, and SAX. Xerces developers and application developers that need more power and flexibility than that provided by the standard interfaces should read and understand XNI.
     The latest Xerces-J version released is, 2.12.2.
    ",http://svn.apache.org/repos/asf/xerces/pmc/doap_Xerces_Java_XML_Parser.rdf,http://xerces.apache.org/mirrors.cgi,http://xerces.apache.org/xerces2-j/,http://usefulinc.com/doap/licenses/asl20,Java,http://xerces.apache.org/mail.html,['http://svn.apache.org/repos/asf/xerces/java/trunk/'],http://issues.apache.org/jira/browse/XERCESJ,Xerces-J Development Team,mailto:j-dev@xerces.apache.org,2.0.0 (Beta),2001-08-10
xerces-for_java_xml_parser,Apache Xerces for Java XML Parser,xml,"  
     Xerces-J is a high performance, fully compliant validating XML parser written in Java. It is a fully conforming XML Schema processor that includes a complete implementation of the Document Object Model Level 3 Core and Load/Save W3C Recommendations and provides a complete implementation of the XML Inclusions (XInclude) W3C Recommendation. It also provides support for OASIS XML Catalogs v1.1. 
     Xerces 2.x introduced the Xerces Native Interface (XNI), a complete framework for building parser components and configurations that is extremely modular and easy to program. XNI is merely an internal set of interfaces. There is no need for an XML application programmer to learn XNI if they only intend to interface to the Xerces2 parser using standard interfaces like JAXP, DOM, and SAX. Xerces developers and application developers that need more power and flexibility than that provided by the standard interfaces should read and understand XNI.
     The latest Xerces-J version released is, 2.12.2.
    ",http://svn.apache.org/repos/asf/xerces/pmc/doap_Xerces_Java_XML_Parser.rdf,http://xerces.apache.org/mirrors.cgi,http://xerces.apache.org/xerces2-j/,http://usefulinc.com/doap/licenses/asl20,Java,http://xerces.apache.org/mail.html,['http://svn.apache.org/repos/asf/xerces/java/trunk/'],http://issues.apache.org/jira/browse/XERCESJ,Xerces-J Development Team,mailto:j-dev@xerces.apache.org,2.0.0 (Alpha),2000-12-08
xerces-for_perl_xml_parser,Apache Xerces for Perl XML Parser,xml," XML::Xerces is the Perl API to the Apache project's Xerces XML parser. It is implemented using the Xerces C++ API, and it provides access to most of the C++ API from Perl.
    Because it is based on Xerces-C, XML::Xerces provides a validating XML parser that makes it easy to give your application the ability to read and write XML data. Classes are provided for parsing, generating, manipulating, and validating XML documents. XML::Xerces is faithful to the XML 1.0 and 1.1 recommendations and associated standards (DOM levels 1, 2, and 3, SAX 1 and 2, Namespaces, and W3C XML Schema). The parser provides high performance, modularity, and scalability, and provides full support for Unicode.
    XML::Xerces implements the vast majority of the Xerces-C API (if you notice any discrepancies please mail the list). The exception is some functions in the C++ API which either have better Perl counterparts (such as file I/O) or which manipulate internal C++ information that has no role in the Perl module.
    The majority of the API is created automatically using Simplified Wrapper Interface Generator (SWIG). However, care has been taken to make most method invocations natural to perl programmers, so a number of rough C++ edges have been smoothed over (See the Special Perl API Features section). ",http://svn.apache.org/repos/asf/xerces/pmc/doap_Xerces_Perl_XML_Parser.rdf,http://xerces.apache.org/mirrors.cgi,http://xerces.apache.org/xerces-p,http://usefulinc.com/doap/licenses/asl20,Perl,http://xerces.apache.org/mail.html,['https://svn.apache.org/repos/asf/xerces/xerces-p/trunk'],https://issues.apache.org/jira/browse/XERCESP,Xerces-Perl Development Team,mailto:p-dev@xerces.apache.org,2.7.0-0,2006-03-14
xerces-xml_commons_external,Apache XML Commons External,xml,"The External components portion of Apache XML Commons contains interfaces that are defined by external standards organizations. For DOM, that's the W3C; for SAX it's David Megginson (http://www.saxproject.org); for JAXP it's Sun. While we could send users to each of the primary sources for these deliverables, keeping our own versions of these in the XML Commons repository gives us a number of advantages: 1) Simplicity of downloads; users get the whole product from one place, 2) Better version control; we can only take fixes we want and add Apache-specific changes, 3) Better overview documentation of how these interfaces fit into the XML processing world, 4) More chance for cross-project community building within Apache projects.",http://svn.apache.org/repos/asf/xerces/xml-commons/trunk/doap_XML_Commons_External.xml,http://xerces.apache.org/mirrors.cgi,http://xerces.apache.org/xml-commons/components/external/,http://usefulinc.com/doap/licenses/asl20,Java,http://xerces.apache.org/mail.html#xml-commons-dev,['http://svn.apache.org/repos/asf/xerces/xml-commons/'],http://issues.apache.org/jira/browse/XMLCOMMONS,XML Commons Development Team,mailto:xml-commons-dev@xerces.apache.org,1.4.01,2009-12-15
xerces-xml_commons_external,Apache XML Commons External,xml,"The External components portion of Apache XML Commons contains interfaces that are defined by external standards organizations. For DOM, that's the W3C; for SAX it's David Megginson (http://www.saxproject.org); for JAXP it's Sun. While we could send users to each of the primary sources for these deliverables, keeping our own versions of these in the XML Commons repository gives us a number of advantages: 1) Simplicity of downloads; users get the whole product from one place, 2) Better version control; we can only take fixes we want and add Apache-specific changes, 3) Better overview documentation of how these interfaces fit into the XML processing world, 4) More chance for cross-project community building within Apache projects.",http://svn.apache.org/repos/asf/xerces/xml-commons/trunk/doap_XML_Commons_External.xml,http://xerces.apache.org/mirrors.cgi,http://xerces.apache.org/xml-commons/components/external/,http://usefulinc.com/doap/licenses/asl20,Java,http://xerces.apache.org/mail.html#xml-commons-dev,['http://svn.apache.org/repos/asf/xerces/xml-commons/'],http://issues.apache.org/jira/browse/XMLCOMMONS,XML Commons Development Team,mailto:xml-commons-dev@xerces.apache.org,1.3.05,2009-12-15
xerces-xml_commons_external,Apache XML Commons External,xml,"The External components portion of Apache XML Commons contains interfaces that are defined by external standards organizations. For DOM, that's the W3C; for SAX it's David Megginson (http://www.saxproject.org); for JAXP it's Sun. While we could send users to each of the primary sources for these deliverables, keeping our own versions of these in the XML Commons repository gives us a number of advantages: 1) Simplicity of downloads; users get the whole product from one place, 2) Better version control; we can only take fixes we want and add Apache-specific changes, 3) Better overview documentation of how these interfaces fit into the XML processing world, 4) More chance for cross-project community building within Apache projects.",http://svn.apache.org/repos/asf/xerces/xml-commons/trunk/doap_XML_Commons_External.xml,http://xerces.apache.org/mirrors.cgi,http://xerces.apache.org/xml-commons/components/external/,http://usefulinc.com/doap/licenses/asl20,Java,http://xerces.apache.org/mail.html#xml-commons-dev,['http://svn.apache.org/repos/asf/xerces/xml-commons/'],http://issues.apache.org/jira/browse/XMLCOMMONS,XML Commons Development Team,mailto:xml-commons-dev@xerces.apache.org,1.3.04,2006-11-22
xerces-xml_commons_external,Apache XML Commons External,xml,"The External components portion of Apache XML Commons contains interfaces that are defined by external standards organizations. For DOM, that's the W3C; for SAX it's David Megginson (http://www.saxproject.org); for JAXP it's Sun. While we could send users to each of the primary sources for these deliverables, keeping our own versions of these in the XML Commons repository gives us a number of advantages: 1) Simplicity of downloads; users get the whole product from one place, 2) Better version control; we can only take fixes we want and add Apache-specific changes, 3) Better overview documentation of how these interfaces fit into the XML processing world, 4) More chance for cross-project community building within Apache projects.",http://svn.apache.org/repos/asf/xerces/xml-commons/trunk/doap_XML_Commons_External.xml,http://xerces.apache.org/mirrors.cgi,http://xerces.apache.org/xml-commons/components/external/,http://usefulinc.com/doap/licenses/asl20,Java,http://xerces.apache.org/mail.html#xml-commons-dev,['http://svn.apache.org/repos/asf/xerces/xml-commons/'],http://issues.apache.org/jira/browse/XMLCOMMONS,XML Commons Development Team,mailto:xml-commons-dev@xerces.apache.org,1.2.06,2009-12-15
xerces-xml_commons_resolver,Apache XML Commons Resolver,xml,"The XML Commons Resolver can be used in a wide variety of XML parsing, processing and related programs to resolve various public or system identifiers into accessible URLs for use by your application.  The resolver supports several catalog types for mapping, including OASIS XML, OASIS TR 9401 and XCatalog styles.",http://svn.apache.org/repos/asf/xerces/xml-commons/trunk/doap_XML_Commons_Resolver.xml,http://xerces.apache.org/mirrors.cgi,http://xerces.apache.org/xml-commons/components/resolver/,http://usefulinc.com/doap/licenses/asl20,Java,http://xerces.apache.org/mail.html#xml-commons-dev,['http://svn.apache.org/repos/asf/xerces/xml-commons/'],http://issues.apache.org/jira/browse/XMLCOMMONS,XML Commons Development Team,mailto:xml-commons-dev@xerces.apache.org,1.2,2006-11-22
xerces-xml_commons_resolver,Apache XML Commons Resolver,xml,"The XML Commons Resolver can be used in a wide variety of XML parsing, processing and related programs to resolve various public or system identifiers into accessible URLs for use by your application.  The resolver supports several catalog types for mapping, including OASIS XML, OASIS TR 9401 and XCatalog styles.",http://svn.apache.org/repos/asf/xerces/xml-commons/trunk/doap_XML_Commons_Resolver.xml,http://xerces.apache.org/mirrors.cgi,http://xerces.apache.org/xml-commons/components/resolver/,http://usefulinc.com/doap/licenses/asl20,Java,http://xerces.apache.org/mail.html#xml-commons-dev,['http://svn.apache.org/repos/asf/xerces/xml-commons/'],http://issues.apache.org/jira/browse/XMLCOMMONS,XML Commons Development Team,mailto:xml-commons-dev@xerces.apache.org,1.1,2003-10-06
xmlgraphics-batik,Apache Batik,"xml, graphics","Batik is a Java-based toolkit for applications or applets to use images in the Scalable Vector Graphics (SVG) format for various purposes, such as display, generation and manipulation.",http://svn.apache.org/repos/asf/xmlgraphics/site/trunk/content/batik/doap.rdf,http://xmlgraphics.apache.org/download.cgi,http://xmlgraphics.apache.org/batik/,http://usefulinc.com/doap/licenses/asl20,SVG,http://xmlgraphics.apache.org/batik/mailing-list.html,['http://svn.apache.org/repos/asf/xmlgraphics/batik/trunk'],https://issues.apache.org/jira/browse/BATIK,,,1.8,2015-03-17
xmlgraphics-batik,Apache Batik,"xml, graphics","Batik is a Java-based toolkit for applications or applets to use images in the Scalable Vector Graphics (SVG) format for various purposes, such as display, generation and manipulation.",http://svn.apache.org/repos/asf/xmlgraphics/site/trunk/content/batik/doap.rdf,http://xmlgraphics.apache.org/download.cgi,http://xmlgraphics.apache.org/batik/,http://usefulinc.com/doap/licenses/asl20,SVG,http://xmlgraphics.apache.org/batik/mailing-list.html,['http://svn.apache.org/repos/asf/xmlgraphics/batik/trunk'],https://issues.apache.org/jira/browse/BATIK,,,1.7,2008-01-09
xmlgraphics-batik,Apache Batik,"xml, graphics","Batik is a Java-based toolkit for applications or applets to use images in the Scalable Vector Graphics (SVG) format for various purposes, such as display, generation and manipulation.",http://svn.apache.org/repos/asf/xmlgraphics/site/trunk/content/batik/doap.rdf,http://xmlgraphics.apache.org/download.cgi,http://xmlgraphics.apache.org/batik/,http://usefulinc.com/doap/licenses/asl20,SVG,http://xmlgraphics.apache.org/batik/mailing-list.html,['http://svn.apache.org/repos/asf/xmlgraphics/batik/trunk'],https://issues.apache.org/jira/browse/BATIK,,,1.6,2005-04-11
xmlgraphics-fop,Apache FOP,"xml, graphics","FOP (Formatting Objects Processor) is the world's first print formatter driven by XSL formatting objects (XSL-FO) and the world's first output independent formatter. It is a Java application that reads a formatting object (FO) tree and renders the resulting pages to a specified output. Output formats  currently supported include PDF, PCL, PS, SVG, XML (area tree representation), Print, AWT, MIF and TXT. The primary output target is PDF.",http://svn.apache.org/repos/asf/xmlgraphics/site/trunk/content/fop/doap.rdf,http://xmlgraphics.apache.org/fop/download.html,http://xmlgraphics.apache.org/fop,http://usefulinc.com/doap/licenses/asl20,Java,http://xmlgraphics.apache.org/fop/maillist.html,['http://svn.apache.org/repos/asf/xmlgraphics/fop/trunk/'],https://issues.apache.org/jira/browse/FOP,,,1.1,2012-10-20
xmlgraphics-fop,Apache FOP,"xml, graphics","FOP (Formatting Objects Processor) is the world's first print formatter driven by XSL formatting objects (XSL-FO) and the world's first output independent formatter. It is a Java application that reads a formatting object (FO) tree and renders the resulting pages to a specified output. Output formats  currently supported include PDF, PCL, PS, SVG, XML (area tree representation), Print, AWT, MIF and TXT. The primary output target is PDF.",http://svn.apache.org/repos/asf/xmlgraphics/site/trunk/content/fop/doap.rdf,http://xmlgraphics.apache.org/fop/download.html,http://xmlgraphics.apache.org/fop,http://usefulinc.com/doap/licenses/asl20,Java,http://xmlgraphics.apache.org/fop/maillist.html,['http://svn.apache.org/repos/asf/xmlgraphics/fop/trunk/'],https://issues.apache.org/jira/browse/FOP,,,1.0,2010-07-21
xmlgraphics-fop,Apache FOP,"xml, graphics","FOP (Formatting Objects Processor) is the world's first print formatter driven by XSL formatting objects (XSL-FO) and the world's first output independent formatter. It is a Java application that reads a formatting object (FO) tree and renders the resulting pages to a specified output. Output formats  currently supported include PDF, PCL, PS, SVG, XML (area tree representation), Print, AWT, MIF and TXT. The primary output target is PDF.",http://svn.apache.org/repos/asf/xmlgraphics/site/trunk/content/fop/doap.rdf,http://xmlgraphics.apache.org/fop/download.html,http://xmlgraphics.apache.org/fop,http://usefulinc.com/doap/licenses/asl20,Java,http://xmlgraphics.apache.org/fop/maillist.html,['http://svn.apache.org/repos/asf/xmlgraphics/fop/trunk/'],https://issues.apache.org/jira/browse/FOP,,,0.95,2008-08-05
xmlgraphics-xml_graphics_commons,Apache XML Graphics Commons,graphics,"Apache XML Graphics Commons is a library that consists of several reusable components used by Apache Batik and Apache FOP. Many of these components can easily be used separately outside the domains of SVG and XSL-FO. You will find components such as a PDF library, an RTF library, Graphics2D implementations that let you generate PDF and PostScript files and much more.",http://svn.apache.org/repos/asf/xmlgraphics/site/trunk/content/commons/doap.rdf,http://xmlgraphics.apache.org/commons/download.html,http://xmlgraphics.apache.org/commons/,http://usefulinc.com/doap/licenses/asl20,Java,http://xmlgraphics.apache.org/mail.html,['http://svn.apache.org/repos/asf/xmlgraphics/commons/trunk/'],https://issues.apache.org/jira/browse/XGC,Jeremias Maerki,mailto:jeremias@apache.org,2.0,2014-10-03
xmlgraphics-xml_graphics_commons,Apache XML Graphics Commons,graphics,"Apache XML Graphics Commons is a library that consists of several reusable components used by Apache Batik and Apache FOP. Many of these components can easily be used separately outside the domains of SVG and XSL-FO. You will find components such as a PDF library, an RTF library, Graphics2D implementations that let you generate PDF and PostScript files and much more.",http://svn.apache.org/repos/asf/xmlgraphics/site/trunk/content/commons/doap.rdf,http://xmlgraphics.apache.org/commons/download.html,http://xmlgraphics.apache.org/commons/,http://usefulinc.com/doap/licenses/asl20,Java,http://xmlgraphics.apache.org/mail.html,['http://svn.apache.org/repos/asf/xmlgraphics/commons/trunk/'],https://issues.apache.org/jira/browse/XGC,Jeremias Maerki,mailto:jeremias@apache.org,1.5,2012-11-12
xmlgraphics-xml_graphics_commons,Apache XML Graphics Commons,graphics,"Apache XML Graphics Commons is a library that consists of several reusable components used by Apache Batik and Apache FOP. Many of these components can easily be used separately outside the domains of SVG and XSL-FO. You will find components such as a PDF library, an RTF library, Graphics2D implementations that let you generate PDF and PostScript files and much more.",http://svn.apache.org/repos/asf/xmlgraphics/site/trunk/content/commons/doap.rdf,http://xmlgraphics.apache.org/commons/download.html,http://xmlgraphics.apache.org/commons/,http://usefulinc.com/doap/licenses/asl20,Java,http://xmlgraphics.apache.org/mail.html,['http://svn.apache.org/repos/asf/xmlgraphics/commons/trunk/'],https://issues.apache.org/jira/browse/XGC,Jeremias Maerki,mailto:jeremias@apache.org,1.4,2010-07-07
xmlgraphics-xml_graphics_commons,Apache XML Graphics Commons,graphics,"Apache XML Graphics Commons is a library that consists of several reusable components used by Apache Batik and Apache FOP. Many of these components can easily be used separately outside the domains of SVG and XSL-FO. You will find components such as a PDF library, an RTF library, Graphics2D implementations that let you generate PDF and PostScript files and much more.",http://svn.apache.org/repos/asf/xmlgraphics/site/trunk/content/commons/doap.rdf,http://xmlgraphics.apache.org/commons/download.html,http://xmlgraphics.apache.org/commons/,http://usefulinc.com/doap/licenses/asl20,Java,http://xmlgraphics.apache.org/mail.html,['http://svn.apache.org/repos/asf/xmlgraphics/commons/trunk/'],https://issues.apache.org/jira/browse/XGC,Jeremias Maerki,mailto:jeremias@apache.org,1.3,2008-03-07
xmlgraphics-xml_graphics_commons,Apache XML Graphics Commons,graphics,"Apache XML Graphics Commons is a library that consists of several reusable components used by Apache Batik and Apache FOP. Many of these components can easily be used separately outside the domains of SVG and XSL-FO. You will find components such as a PDF library, an RTF library, Graphics2D implementations that let you generate PDF and PostScript files and much more.",http://svn.apache.org/repos/asf/xmlgraphics/site/trunk/content/commons/doap.rdf,http://xmlgraphics.apache.org/commons/download.html,http://xmlgraphics.apache.org/commons/,http://usefulinc.com/doap/licenses/asl20,Java,http://xmlgraphics.apache.org/mail.html,['http://svn.apache.org/repos/asf/xmlgraphics/commons/trunk/'],https://issues.apache.org/jira/browse/XGC,Jeremias Maerki,mailto:jeremias@apache.org,1.2,2007-07-21
xmlgraphics-xml_graphics_commons,Apache XML Graphics Commons,graphics,"Apache XML Graphics Commons is a library that consists of several reusable components used by Apache Batik and Apache FOP. Many of these components can easily be used separately outside the domains of SVG and XSL-FO. You will find components such as a PDF library, an RTF library, Graphics2D implementations that let you generate PDF and PostScript files and much more.",http://svn.apache.org/repos/asf/xmlgraphics/site/trunk/content/commons/doap.rdf,http://xmlgraphics.apache.org/commons/download.html,http://xmlgraphics.apache.org/commons/,http://usefulinc.com/doap/licenses/asl20,Java,http://xmlgraphics.apache.org/mail.html,['http://svn.apache.org/repos/asf/xmlgraphics/commons/trunk/'],https://issues.apache.org/jira/browse/XGC,Jeremias Maerki,mailto:jeremias@apache.org,1.1,2006-12-22
xmlgraphics-xml_graphics_commons,Apache XML Graphics Commons,graphics,"Apache XML Graphics Commons is a library that consists of several reusable components used by Apache Batik and Apache FOP. Many of these components can easily be used separately outside the domains of SVG and XSL-FO. You will find components such as a PDF library, an RTF library, Graphics2D implementations that let you generate PDF and PostScript files and much more.",http://svn.apache.org/repos/asf/xmlgraphics/site/trunk/content/commons/doap.rdf,http://xmlgraphics.apache.org/commons/download.html,http://xmlgraphics.apache.org/commons/,http://usefulinc.com/doap/licenses/asl20,Java,http://xmlgraphics.apache.org/mail.html,['http://svn.apache.org/repos/asf/xmlgraphics/commons/trunk/'],https://issues.apache.org/jira/browse/XGC,Jeremias Maerki,mailto:jeremias@apache.org,1.0,2006-04-17
